company,date,price,ticker
Uchumi Supermarket Limited,30/09/2021,0.24,UCHM
Uchumi Supermarket Limited,01/10/2021,0.24,UCHM
Uchumi Supermarket Limited,02/10/2021,0.24,UCHM
Uchumi Supermarket Limited,03/10/2021,0.24,UCHM
Uchumi Supermarket Limited,04/10/2021,0.23,UCHM
Uchumi Supermarket Limited,05/10/2021,0.22,UCHM
Uchumi Supermarket Limited,06/10/2021,0.22,UCHM
Uchumi Supermarket Limited,6/11/2021,0.22,UCHM
Uchumi Supermarket Limited,20/11/2021,0.24,UCHM
Uchumi Supermarket Limited,18/10/2021,0.23,UCHM
Uchumi Supermarket Limited,7/11/2021,0.22,UCHM
Uchumi Supermarket Limited,8/11/2021,0.22,UCHM
Uchumi Supermarket Limited,7/10/2021,0.23,UCHM
Uchumi Supermarket Limited,8/10/2021,0.23,UCHM
Uchumi Supermarket Limited,9/10/2021,0.23,UCHM
Uchumi Supermarket Limited,10/10/2021,0.23,UCHM
Uchumi Supermarket Limited,11/10/2021,0.23,UCHM
Uchumi Supermarket Limited,12/10/2021,0.24,UCHM
Uchumi Supermarket Limited,13/10/2021,0.24,UCHM
Uchumi Supermarket Limited,14/10/2021,0.24,UCHM
Uchumi Supermarket Limited,9/11/2021,0.22,UCHM
Uchumi Supermarket Limited,15/10/2021,0.23,UCHM
Uchumi Supermarket Limited,16/10/2021,0.23,UCHM
Uchumi Supermarket Limited,17/10/2021,0.23,UCHM
Uchumi Supermarket Limited,10/11/2021,0.22,UCHM
Uchumi Supermarket Limited,21/11/2021,0.24,UCHM
Uchumi Supermarket Limited,23/11/2021,0.23,UCHM
Uchumi Supermarket Limited,24/11/2021,0.22,UCHM
TPS Eastern Africa Serena Limited,11/11/2021,16.55,TPSE
TPS Eastern Africa Serena Limited,12/11/2021,16.2,TPSE
TPS Eastern Africa Serena Limited,22/11/2021,15.75,TPSE
TPS Eastern Africa Serena Limited,23/10/2021,16.45,TPSE
TPS Eastern Africa Serena Limited,13/11/2021,16.2,TPSE
TPS Eastern Africa Serena Limited,24/10/2021,16.45,TPSE
TPS Eastern Africa Serena Limited,25/10/2021,16.6,TPSE
TPS Eastern Africa Serena Limited,14/11/2021,16.2,TPSE
TPS Eastern Africa Serena Limited,26/10/2021,16.95,TPSE
TPS Eastern Africa Serena Limited,27/10/2021,15.8,TPSE
TPS Eastern Africa Serena Limited,15/11/2021,16.2,TPSE
TPS Eastern Africa Serena Limited,28/10/2021,15.45,TPSE
TPS Eastern Africa Serena Limited,29/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,16/11/2021,16.2,TPSE
TPS Eastern Africa Serena Limited,30/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,31/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,17/11/2021,15.6,TPSE
TPS Eastern Africa Serena Limited,1/11/2021,16,TPSE
TPS Eastern Africa Serena Limited,2/11/2021,15.5,TPSE
TPS Eastern Africa Serena Limited,18/11/2021,15.6,TPSE
TPS Eastern Africa Serena Limited,3/11/2021,15.5,TPSE
TPS Eastern Africa Serena Limited,4/11/2021,16,TPSE
TPS Eastern Africa Serena Limited,19/11/2021,15.6,TPSE
TPS Eastern Africa Serena Limited,5/11/2021,16,TPSE
TPS Eastern Africa Serena Limited,01/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,02/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,03/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,04/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,05/07/2021,13.7,TPSE
TPS Eastern Africa Serena Limited,06/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,07/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,08/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,09/07/2021,14.2,TPSE
TPS Eastern Africa Serena Limited,10/07/2021,14.2,TPSE
TPS Eastern Africa Serena Limited,11/07/2021,14.2,TPSE
TPS Eastern Africa Serena Limited,12/07/2021,15,TPSE
TPS Eastern Africa Serena Limited,13/07/2021,14.1,TPSE
TPS Eastern Africa Serena Limited,14/07/2021,14.1,TPSE
TPS Eastern Africa Serena Limited,15/07/2021,14.9,TPSE
TPS Eastern Africa Serena Limited,16/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,17/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,18/07/2021,14,TPSE
TPS Eastern Africa Serena Limited,19/07/2021,15,TPSE
TPS Eastern Africa Serena Limited,20/07/2021,15,TPSE
TPS Eastern Africa Serena Limited,21/07/2021,14.1,TPSE
TPS Eastern Africa Serena Limited,22/07/2021,15,TPSE
TPS Eastern Africa Serena Limited,23/07/2021,15,TPSE
TPS Eastern Africa Serena Limited,27/07/2021,14.1,TPSE
TPS Eastern Africa Serena Limited,28/07/2021,14.35,TPSE
TPS Eastern Africa Serena Limited,29/07/2021,14.35,TPSE
TPS Eastern Africa Serena Limited,30/07/2021,14.75,TPSE
TPS Eastern Africa Serena Limited,31/07/2021,14.75,TPSE
TPS Eastern Africa Serena Limited,01/08/2021,14.75,TPSE
TPS Eastern Africa Serena Limited,02/08/2021,14.85,TPSE
TPS Eastern Africa Serena Limited,03/08/2021,13.8,TPSE
TPS Eastern Africa Serena Limited,04/08/2021,14.3,TPSE
TPS Eastern Africa Serena Limited,05/08/2021,14.55,TPSE
TPS Eastern Africa Serena Limited,06/08/2021,13.8,TPSE
TPS Eastern Africa Serena Limited,07/08/2021,13.8,TPSE
TPS Eastern Africa Serena Limited,08/08/2021,13.8,TPSE
TPS Eastern Africa Serena Limited,09/08/2021,14,TPSE
TPS Eastern Africa Serena Limited,10/08/2021,14.05,TPSE
TPS Eastern Africa Serena Limited,11/08/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,12/08/2021,14,TPSE
TPS Eastern Africa Serena Limited,13/08/2021,14,TPSE
TPS Eastern Africa Serena Limited,14/08/2021,14,TPSE
TPS Eastern Africa Serena Limited,15/08/2021,14,TPSE
TPS Eastern Africa Serena Limited,16/08/2021,14.9,TPSE
TPS Eastern Africa Serena Limited,17/08/2021,14.9,TPSE
TPS Eastern Africa Serena Limited,18/08/2021,14.9,TPSE
TPS Eastern Africa Serena Limited,19/08/2021,14.4,TPSE
TPS Eastern Africa Serena Limited,20/08/2021,14.4,TPSE
TPS Eastern Africa Serena Limited,21/08/2021,14.4,TPSE
TPS Eastern Africa Serena Limited,22/08/2021,14.4,TPSE
TPS Eastern Africa Serena Limited,23/08/2021,14.4,TPSE
TPS Eastern Africa Serena Limited,24/08/2021,15,TPSE
TPS Eastern Africa Serena Limited,25/08/2021,14.5,TPSE
TPS Eastern Africa Serena Limited,26/08/2021,14.7,TPSE
TPS Eastern Africa Serena Limited,27/08/2021,14.7,TPSE
TPS Eastern Africa Serena Limited,28/08/2021,14.7,TPSE
TPS Eastern Africa Serena Limited,29/08/2021,14.7,TPSE
TPS Eastern Africa Serena Limited,30/08/2021,15,TPSE
TPS Eastern Africa Serena Limited,31/08/2021,15,TPSE
TPS Eastern Africa Serena Limited,01/09/2021,14.05,TPSE
TPS Eastern Africa Serena Limited,02/09/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,03/09/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,04/09/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,05/09/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,06/09/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,07/09/2021,15,TPSE
TPS Eastern Africa Serena Limited,08/09/2021,15.45,TPSE
TPS Eastern Africa Serena Limited,09/09/2021,15.45,TPSE
TPS Eastern Africa Serena Limited,10/09/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,11/09/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,12/09/2021,14.95,TPSE
TPS Eastern Africa Serena Limited,13/09/2021,15,TPSE
TPS Eastern Africa Serena Limited,14/09/2021,15,TPSE
TPS Eastern Africa Serena Limited,15/09/2021,15,TPSE
TPS Eastern Africa Serena Limited,16/09/2021,15,TPSE
TPS Eastern Africa Serena Limited,17/09/2021,15.5,TPSE
TPS Eastern Africa Serena Limited,18/09/2021,15.5,TPSE
TPS Eastern Africa Serena Limited,19/09/2021,15.5,TPSE
TPS Eastern Africa Serena Limited,20/09/2021,15,TPSE
TPS Eastern Africa Serena Limited,21/09/2021,16,TPSE
TPS Eastern Africa Serena Limited,22/09/2021,16,TPSE
TPS Eastern Africa Serena Limited,23/09/2021,16,TPSE
TPS Eastern Africa Serena Limited,24/09/2021,15.35,TPSE
TPS Eastern Africa Serena Limited,25/09/2021,15.35,TPSE
TPS Eastern Africa Serena Limited,26/09/2021,15.35,TPSE
TPS Eastern Africa Serena Limited,27/09/2021,15.8,TPSE
TPS Eastern Africa Serena Limited,28/09/2021,15.35,TPSE
TPS Eastern Africa Serena Limited,29/09/2021,15.35,TPSE
TPS Eastern Africa Serena Limited,30/09/2021,15.35,TPSE
TPS Eastern Africa Serena Limited,01/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,02/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,03/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,04/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,05/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,06/10/2021,16.5,TPSE
TPS Eastern Africa Serena Limited,6/11/2021,16,TPSE
TPS Eastern Africa Serena Limited,20/11/2021,15.6,TPSE
TPS Eastern Africa Serena Limited,18/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,7/11/2021,16,TPSE
TPS Eastern Africa Serena Limited,8/11/2021,16,TPSE
TPS Eastern Africa Serena Limited,7/10/2021,16.5,TPSE
TPS Eastern Africa Serena Limited,8/10/2021,16.5,TPSE
TPS Eastern Africa Serena Limited,9/10/2021,16.5,TPSE
TPS Eastern Africa Serena Limited,10/10/2021,16.5,TPSE
TPS Eastern Africa Serena Limited,11/10/2021,16.5,TPSE
TPS Eastern Africa Serena Limited,12/10/2021,16.5,TPSE
TPS Eastern Africa Serena Limited,13/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,14/10/2021,15.45,TPSE
TPS Eastern Africa Serena Limited,9/11/2021,16,TPSE
TPS Eastern Africa Serena Limited,15/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,16/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,17/10/2021,16,TPSE
TPS Eastern Africa Serena Limited,10/11/2021,16.85,TPSE
TPS Eastern Africa Serena Limited,21/11/2021,15.6,TPSE
TPS Eastern Africa Serena Limited,23/11/2021,15.45,TPSE
TPS Eastern Africa Serena Limited,24/11/2021,15,TPSE
Total Kenya Limited,11/11/2021,24.75,TOTL
Total Kenya Limited,12/11/2021,24.65,TOTL
Total Kenya Limited,22/11/2021,24.35,TOTL
Total Kenya Limited,23/10/2021,24.3,TOTL
Total Kenya Limited,13/11/2021,24.65,TOTL
Total Kenya Limited,24/10/2021,24.3,TOTL
Total Kenya Limited,25/10/2021,24.55,TOTL
Total Kenya Limited,14/11/2021,24.65,TOTL
Total Kenya Limited,26/10/2021,24.55,TOTL
Total Kenya Limited,27/10/2021,24.45,TOTL
Total Kenya Limited,15/11/2021,24.55,TOTL
Total Kenya Limited,28/10/2021,24.45,TOTL
Total Kenya Limited,29/10/2021,24.7,TOTL
Total Kenya Limited,16/11/2021,24.55,TOTL
Total Kenya Limited,30/10/2021,24.7,TOTL
Total Kenya Limited,31/10/2021,24.7,TOTL
Total Kenya Limited,17/11/2021,24.5,TOTL
Total Kenya Limited,1/11/2021,24.25,TOTL
Total Kenya Limited,2/11/2021,24.45,TOTL
Total Kenya Limited,18/11/2021,24.5,TOTL
Total Kenya Limited,3/11/2021,24.35,TOTL
Total Kenya Limited,4/11/2021,24.6,TOTL
Total Kenya Limited,19/11/2021,24.4,TOTL
Total Kenya Limited,5/11/2021,24.25,TOTL
Total Kenya Limited,01/07/2021,24.3,TOTL
Total Kenya Limited,02/07/2021,24.85,TOTL
Total Kenya Limited,03/07/2021,24.85,TOTL
Total Kenya Limited,04/07/2021,24.85,TOTL
Total Kenya Limited,05/07/2021,24.75,TOTL
Total Kenya Limited,06/07/2021,25,TOTL
Total Kenya Limited,07/07/2021,24.85,TOTL
Total Kenya Limited,08/07/2021,24,TOTL
Total Kenya Limited,09/07/2021,24.35,TOTL
Total Kenya Limited,10/07/2021,24.35,TOTL
Total Kenya Limited,11/07/2021,24.35,TOTL
Total Kenya Limited,12/07/2021,25.05,TOTL
Total Kenya Limited,13/07/2021,25.05,TOTL
Total Kenya Limited,14/07/2021,25.05,TOTL
Total Kenya Limited,15/07/2021,25,TOTL
Total Kenya Limited,16/07/2021,24,TOTL
Total Kenya Limited,17/07/2021,24,TOTL
Total Kenya Limited,18/07/2021,24,TOTL
Total Kenya Limited,19/07/2021,24.6,TOTL
Total Kenya Limited,20/07/2021,24.6,TOTL
Total Kenya Limited,21/07/2021,24.1,TOTL
Total Kenya Limited,22/07/2021,24.3,TOTL
Total Kenya Limited,23/07/2021,24.45,TOTL
Total Kenya Limited,27/07/2021,24.65,TOTL
Total Kenya Limited,28/07/2021,24.95,TOTL
Total Kenya Limited,29/07/2021,24.95,TOTL
Total Kenya Limited,30/07/2021,25.05,TOTL
Total Kenya Limited,31/07/2021,25.05,TOTL
Total Kenya Limited,01/08/2021,25.05,TOTL
Total Kenya Limited,02/08/2021,24.15,TOTL
Total Kenya Limited,03/08/2021,24.05,TOTL
Total Kenya Limited,04/08/2021,24.1,TOTL
Total Kenya Limited,05/08/2021,24.3,TOTL
Total Kenya Limited,06/08/2021,24.75,TOTL
Total Kenya Limited,07/08/2021,24.75,TOTL
Total Kenya Limited,08/08/2021,24.75,TOTL
Total Kenya Limited,09/08/2021,24.95,TOTL
Total Kenya Limited,10/08/2021,24.05,TOTL
Total Kenya Limited,11/08/2021,23.9,TOTL
Total Kenya Limited,12/08/2021,23.9,TOTL
Total Kenya Limited,13/08/2021,24.5,TOTL
Total Kenya Limited,14/08/2021,24.5,TOTL
Total Kenya Limited,15/08/2021,24.5,TOTL
Total Kenya Limited,16/08/2021,24.95,TOTL
Total Kenya Limited,17/08/2021,24.5,TOTL
Total Kenya Limited,18/08/2021,24.3,TOTL
Total Kenya Limited,19/08/2021,24.5,TOTL
Total Kenya Limited,20/08/2021,25.2,TOTL
Total Kenya Limited,21/08/2021,25.2,TOTL
Total Kenya Limited,22/08/2021,25.2,TOTL
Total Kenya Limited,23/08/2021,26,TOTL
Total Kenya Limited,24/08/2021,25.15,TOTL
Total Kenya Limited,25/08/2021,25.15,TOTL
Total Kenya Limited,26/08/2021,25.5,TOTL
Total Kenya Limited,27/08/2021,26,TOTL
Total Kenya Limited,28/08/2021,26,TOTL
Total Kenya Limited,29/08/2021,26,TOTL
Total Kenya Limited,30/08/2021,25.55,TOTL
Total Kenya Limited,31/08/2021,25.75,TOTL
Total Kenya Limited,01/09/2021,25.3,TOTL
Total Kenya Limited,02/09/2021,25.05,TOTL
Total Kenya Limited,03/09/2021,25.15,TOTL
Total Kenya Limited,04/09/2021,25.15,TOTL
Total Kenya Limited,05/09/2021,25.15,TOTL
Total Kenya Limited,06/09/2021,25.05,TOTL
Total Kenya Limited,07/09/2021,25.15,TOTL
Total Kenya Limited,08/09/2021,25.2,TOTL
Total Kenya Limited,09/09/2021,25.25,TOTL
Total Kenya Limited,10/09/2021,25.7,TOTL
Total Kenya Limited,11/09/2021,25.7,TOTL
Total Kenya Limited,12/09/2021,25.7,TOTL
Total Kenya Limited,13/09/2021,25.65,TOTL
Total Kenya Limited,14/09/2021,25.55,TOTL
Total Kenya Limited,15/09/2021,25.5,TOTL
Total Kenya Limited,16/09/2021,25.5,TOTL
Total Kenya Limited,17/09/2021,25.5,TOTL
Total Kenya Limited,18/09/2021,25.5,TOTL
Total Kenya Limited,19/09/2021,25.5,TOTL
Total Kenya Limited,20/09/2021,24.05,TOTL
Total Kenya Limited,21/09/2021,25.35,TOTL
Total Kenya Limited,22/09/2021,24.5,TOTL
Total Kenya Limited,23/09/2021,24.85,TOTL
Total Kenya Limited,24/09/2021,24.75,TOTL
Total Kenya Limited,25/09/2021,24.75,TOTL
Total Kenya Limited,26/09/2021,24.75,TOTL
Total Kenya Limited,27/09/2021,24.75,TOTL
Total Kenya Limited,28/09/2021,25.4,TOTL
Total Kenya Limited,29/09/2021,25.4,TOTL
Total Kenya Limited,30/09/2021,25.35,TOTL
Total Kenya Limited,01/10/2021,25.6,TOTL
Total Kenya Limited,02/10/2021,25.6,TOTL
Total Kenya Limited,03/10/2021,25.6,TOTL
Total Kenya Limited,04/10/2021,25.5,TOTL
Total Kenya Limited,05/10/2021,25.3,TOTL
Total Kenya Limited,06/10/2021,25.25,TOTL
Total Kenya Limited,6/11/2021,24.25,TOTL
Total Kenya Limited,20/11/2021,24.4,TOTL
Total Kenya Limited,18/10/2021,24.3,TOTL
Total Kenya Limited,7/11/2021,24.25,TOTL
Total Kenya Limited,8/11/2021,24.8,TOTL
Total Kenya Limited,7/10/2021,25.25,TOTL
Total Kenya Limited,8/10/2021,25.25,TOTL
Total Kenya Limited,9/10/2021,25.25,TOTL
Total Kenya Limited,10/10/2021,25.25,TOTL
Total Kenya Limited,11/10/2021,25.25,TOTL
Total Kenya Limited,12/10/2021,24.65,TOTL
Total Kenya Limited,13/10/2021,25,TOTL
Total Kenya Limited,14/10/2021,24.65,TOTL
Total Kenya Limited,9/11/2021,24.8,TOTL
Total Kenya Limited,15/10/2021,24.45,TOTL
Total Kenya Limited,16/10/2021,24.45,TOTL
Total Kenya Limited,17/10/2021,24.45,TOTL
Total Kenya Limited,10/11/2021,24.95,TOTL
Total Kenya Limited,21/11/2021,24.4,TOTL
Total Kenya Limited,23/11/2021,24.4,TOTL
Total Kenya Limited,24/11/2021,24.45,TOTL
Trans Century Limited,11/11/2021,1.17,TCL
Trans Century Limited,12/11/2021,1.17,TCL
Trans Century Limited,22/11/2021,1.2,TCL
Trans Century Limited,23/10/2021,1.38,TCL
Trans Century Limited,13/11/2021,1.17,TCL
Trans Century Limited,24/10/2021,1.38,TCL
Trans Century Limited,25/10/2021,1.27,TCL
Trans Century Limited,14/11/2021,1.17,TCL
Trans Century Limited,26/10/2021,1.26,TCL
Trans Century Limited,27/10/2021,1.26,TCL
Trans Century Limited,15/11/2021,1.2,TCL
Trans Century Limited,28/10/2021,1.27,TCL
Trans Century Limited,29/10/2021,1.35,TCL
Trans Century Limited,16/11/2021,1.3,TCL
Trans Century Limited,30/10/2021,1.35,TCL
Trans Century Limited,31/10/2021,1.35,TCL
Trans Century Limited,17/11/2021,1.19,TCL
Trans Century Limited,1/11/2021,1.32,TCL
Trans Century Limited,2/11/2021,1.31,TCL
Trans Century Limited,18/11/2021,1.19,TCL
Trans Century Limited,3/11/2021,1.3,TCL
Trans Century Limited,4/11/2021,1.3,TCL
Trans Century Limited,19/11/2021,1.18,TCL
Trans Century Limited,5/11/2021,1.3,TCL
Trans Century Limited,01/07/2021,1.33,TCL
Trans Century Limited,02/07/2021,1.3,TCL
Trans Century Limited,03/07/2021,1.3,TCL
Trans Century Limited,04/07/2021,1.3,TCL
Trans Century Limited,05/07/2021,1.35,TCL
Trans Century Limited,06/07/2021,1.43,TCL
Trans Century Limited,07/07/2021,1.3,TCL
Trans Century Limited,08/07/2021,1.31,TCL
Trans Century Limited,09/07/2021,1.29,TCL
Trans Century Limited,10/07/2021,1.29,TCL
Trans Century Limited,11/07/2021,1.29,TCL
Trans Century Limited,12/07/2021,1.3,TCL
Trans Century Limited,13/07/2021,1.31,TCL
Trans Century Limited,14/07/2021,1.29,TCL
Trans Century Limited,15/07/2021,1.3,TCL
Trans Century Limited,16/07/2021,1.17,TCL
Trans Century Limited,17/07/2021,1.17,TCL
Trans Century Limited,18/07/2021,1.17,TCL
Trans Century Limited,19/07/2021,1.15,TCL
Trans Century Limited,20/07/2021,1.15,TCL
Trans Century Limited,21/07/2021,1.25,TCL
Trans Century Limited,22/07/2021,1.32,TCL
Trans Century Limited,23/07/2021,1.39,TCL
Trans Century Limited,27/07/2021,1.39,TCL
Trans Century Limited,28/07/2021,1.39,TCL
Trans Century Limited,29/07/2021,1.37,TCL
Trans Century Limited,30/07/2021,1.37,TCL
Trans Century Limited,31/07/2021,1.37,TCL
Trans Century Limited,01/08/2021,1.37,TCL
Trans Century Limited,02/08/2021,1.26,TCL
Trans Century Limited,03/08/2021,1.37,TCL
Trans Century Limited,04/08/2021,1.35,TCL
Trans Century Limited,05/08/2021,1.28,TCL
Trans Century Limited,06/08/2021,1.31,TCL
Trans Century Limited,07/08/2021,1.31,TCL
Trans Century Limited,08/08/2021,1.31,TCL
Trans Century Limited,09/08/2021,1.36,TCL
Trans Century Limited,10/08/2021,1.31,TCL
Trans Century Limited,11/08/2021,1.38,TCL
Trans Century Limited,12/08/2021,1.36,TCL
Trans Century Limited,13/08/2021,1.35,TCL
Trans Century Limited,14/08/2021,1.35,TCL
Trans Century Limited,15/08/2021,1.35,TCL
Trans Century Limited,16/08/2021,1.31,TCL
Trans Century Limited,17/08/2021,1.33,TCL
Trans Century Limited,18/08/2021,1.29,TCL
Trans Century Limited,19/08/2021,1.24,TCL
Trans Century Limited,20/08/2021,1.24,TCL
Trans Century Limited,21/08/2021,1.24,TCL
Trans Century Limited,22/08/2021,1.24,TCL
Trans Century Limited,23/08/2021,1.24,TCL
Trans Century Limited,24/08/2021,1.24,TCL
Trans Century Limited,25/08/2021,1.29,TCL
Trans Century Limited,26/08/2021,1.24,TCL
Trans Century Limited,27/08/2021,1.32,TCL
Trans Century Limited,28/08/2021,1.32,TCL
Trans Century Limited,29/08/2021,1.32,TCL
Trans Century Limited,30/08/2021,1.31,TCL
Trans Century Limited,31/08/2021,1.27,TCL
Trans Century Limited,01/09/2021,1.3,TCL
Trans Century Limited,02/09/2021,1.33,TCL
Trans Century Limited,03/09/2021,1.33,TCL
Trans Century Limited,04/09/2021,1.33,TCL
Trans Century Limited,05/09/2021,1.33,TCL
Trans Century Limited,06/09/2021,1.33,TCL
Trans Century Limited,07/09/2021,1.4,TCL
Trans Century Limited,08/09/2021,1.38,TCL
Trans Century Limited,09/09/2021,1.38,TCL
Trans Century Limited,10/09/2021,1.38,TCL
Trans Century Limited,11/09/2021,1.38,TCL
Trans Century Limited,12/09/2021,1.38,TCL
Trans Century Limited,13/09/2021,1.38,TCL
Trans Century Limited,14/09/2021,1.32,TCL
Trans Century Limited,15/09/2021,1.34,TCL
Trans Century Limited,16/09/2021,1.35,TCL
Trans Century Limited,17/09/2021,1.37,TCL
Trans Century Limited,18/09/2021,1.37,TCL
Trans Century Limited,19/09/2021,1.37,TCL
Trans Century Limited,20/09/2021,1.37,TCL
Trans Century Limited,21/09/2021,1.4,TCL
Trans Century Limited,22/09/2021,1.3,TCL
Trans Century Limited,23/09/2021,1.3,TCL
Trans Century Limited,24/09/2021,1.35,TCL
Trans Century Limited,25/09/2021,1.35,TCL
Trans Century Limited,26/09/2021,1.35,TCL
Trans Century Limited,27/09/2021,1.4,TCL
Trans Century Limited,28/09/2021,1.4,TCL
Trans Century Limited,29/09/2021,1.39,TCL
Trans Century Limited,30/09/2021,1.39,TCL
Trans Century Limited,01/10/2021,1.27,TCL
Trans Century Limited,02/10/2021,1.27,TCL
Trans Century Limited,03/10/2021,1.27,TCL
Trans Century Limited,04/10/2021,1.32,TCL
Trans Century Limited,05/10/2021,1.33,TCL
Trans Century Limited,06/10/2021,1.39,TCL
Trans Century Limited,6/11/2021,1.3,TCL
Trans Century Limited,20/11/2021,1.18,TCL
Trans Century Limited,18/10/2021,1.4,TCL
Trans Century Limited,7/11/2021,1.3,TCL
Trans Century Limited,8/11/2021,1.3,TCL
Trans Century Limited,7/10/2021,1.4,TCL
Trans Century Limited,8/10/2021,1.4,TCL
Trans Century Limited,9/10/2021,1.4,TCL
Trans Century Limited,10/10/2021,1.4,TCL
Trans Century Limited,11/10/2021,1.4,TCL
Trans Century Limited,12/10/2021,1.4,TCL
Trans Century Limited,13/10/2021,1.4,TCL
Trans Century Limited,14/10/2021,1.29,TCL
Trans Century Limited,9/11/2021,1.3,TCL
Trans Century Limited,15/10/2021,1.4,TCL
Trans Century Limited,16/10/2021,1.4,TCL
Trans Century Limited,17/10/2021,1.4,TCL
Trans Century Limited,10/11/2021,1.3,TCL
Trans Century Limited,21/11/2021,1.18,TCL
Trans Century Limited,23/11/2021,1.3,TCL
Trans Century Limited,24/11/2021,1.3,TCL
Sameer Africa Plc,11/11/2021,2.99,SMER
Sameer Africa Plc,12/11/2021,2.99,SMER
Sameer Africa Plc,22/11/2021,2.61,SMER
Sameer Africa Plc,23/10/2021,3.02,SMER
Sameer Africa Plc,13/11/2021,2.99,SMER
Sameer Africa Plc,24/10/2021,3.02,SMER
Sameer Africa Plc,25/10/2021,3.15,SMER
Sameer Africa Plc,14/11/2021,2.99,SMER
Sameer Africa Plc,26/10/2021,3,SMER
Sameer Africa Plc,27/10/2021,3.01,SMER
Sameer Africa Plc,15/11/2021,2.89,SMER
Sameer Africa Plc,28/10/2021,3.01,SMER
Sameer Africa Plc,29/10/2021,3.04,SMER
Sameer Africa Plc,16/11/2021,2.71,SMER
Sameer Africa Plc,30/10/2021,3.04,SMER
Sameer Africa Plc,31/10/2021,3.04,SMER
Sameer Africa Plc,17/11/2021,2.71,SMER
Sameer Africa Plc,1/11/2021,2.86,SMER
Sameer Africa Plc,2/11/2021,3,SMER
Sameer Africa Plc,18/11/2021,2.71,SMER
Sameer Africa Plc,3/11/2021,3,SMER
Sameer Africa Plc,4/11/2021,3,SMER
Sameer Africa Plc,19/11/2021,2.85,SMER
Sameer Africa Plc,5/11/2021,3.01,SMER
Sameer Africa Plc,01/07/2021,3.27,SMER
Sameer Africa Plc,02/07/2021,3.4,SMER
Sameer Africa Plc,03/07/2021,3.4,SMER
Sameer Africa Plc,04/07/2021,3.4,SMER
Sameer Africa Plc,05/07/2021,3.74,SMER
Sameer Africa Plc,06/07/2021,3.4,SMER
Sameer Africa Plc,07/07/2021,3.1,SMER
Sameer Africa Plc,08/07/2021,3.1,SMER
Sameer Africa Plc,09/07/2021,3.37,SMER
Sameer Africa Plc,10/07/2021,3.37,SMER
Sameer Africa Plc,11/07/2021,3.37,SMER
Sameer Africa Plc,12/07/2021,3.37,SMER
Sameer Africa Plc,13/07/2021,3.4,SMER
Sameer Africa Plc,14/07/2021,3.22,SMER
Sameer Africa Plc,15/07/2021,3.33,SMER
Sameer Africa Plc,16/07/2021,3.21,SMER
Sameer Africa Plc,17/07/2021,3.21,SMER
Sameer Africa Plc,18/07/2021,3.21,SMER
Sameer Africa Plc,19/07/2021,3.07,SMER
Sameer Africa Plc,20/07/2021,3.07,SMER
Sameer Africa Plc,21/07/2021,3.15,SMER
Sameer Africa Plc,22/07/2021,3.15,SMER
Sameer Africa Plc,23/07/2021,3.45,SMER
Sameer Africa Plc,27/07/2021,3.74,SMER
Sameer Africa Plc,28/07/2021,3.65,SMER
Sameer Africa Plc,29/07/2021,3.5,SMER
